form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00834077,SB.673,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,-36.96,,CREDIT-TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.676,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,-33.76,,CREDIT-TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.681,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,472.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.701,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,416.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.738,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,471.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.748,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,298.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.753,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,587.70,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.760,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,472.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.822,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,26.57,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.838,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,78.24,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.845,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,656.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.850,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,472.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.920,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,448.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.929,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,272.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.932,,SB21B,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,,2024-02-02,384.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.46,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 53779,,PHOENIX,AZ,85027,,,2024-02-02,230948.54,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.694,,SB21B,ORG,AMERICINN,,,,,,37502 US HIGHWAY 18,,PRAIRIE DU CHIEN,WI,53821,,,2024-02-02,119.84,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.744,,SB21B,ORG,AT&T,,,,,,2980 COBB PARKWAY,,ATLANTA,GA,30339,,,2024-02-02,90.00,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.801,,SB21B,ORG,AT&T,,,,,,2980 COBB PARKWAY,,ATLANTA,GA,30339,,,2024-02-02,90.00,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.739,,SB21B,ORG,ATLANTIC AVIATION,,,,,,400 HERNDON DRIVE,,ORLANDO,FL,32803,,,2024-02-02,4991.63,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.793,,SB21B,ORG,ATLANTIC AVIATION,,,,,,400 HERNDON DRIVE,,ORLANDO,FL,32803,,,2024-02-02,4792.72,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.848,,SB21B,ORG,AUDIBLE,,,,,,1 WASHINGTON PARK,,NEWARK,NJ,07102,,,2024-02-02,15.85,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.935,,SB21B,ORG,BACKSTAGE LLC,,,,,,310 WEST BROAD STREET,,RICHMOND,VA,23220,,,2024-02-02,11000.00,,EQUIPMENT RENTAL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.696,,SB21B,ORG,BUTT'S FLORIST,,,,,,2300 UNIVERSITY AVE,,DUBUQUE,IA,52001,,,2024-02-02,115.93,,FLOWERS,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.697,,SB21B,ORG,BUTT'S FLORIST,,,,,,2300 UNIVERSITY AVE,,DUBUQUE,IA,52001,,,2024-02-02,120.93,,FLOWERS,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.907,,SB21B,ORG,BUTT'S FLORIST,,,,,,2300 UNIVERSITY AVE,,DUBUQUE,IA,52001,,,2024-02-02,115.93,,FLOWERS,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.936,,SB21B,ORG,CABIN COFFEE,,,,,,910 EAST 2ND AVENUE,,INDIANOLA,IA,50125,,,2024-02-02,104.95,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.746,,SB21B,ORG,"CARVER AERO, INC.",,,,,,5701 SOUTH HIGHWAY 61,,MUSCATINE,IA,52761,,,2024-02-02,1190.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.683,,SB21B,ORG,CASEY'S-WATERLOO,,,,,,1900 WEST,,WATERLOO,IA,50701,,,2024-02-02,109.08,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.912,,SB21B,ORG,CEDAR RAPIDS CITY HALL,,,,,,101 1ST ST SOUTH EAST,,CEDAR RAPIDS,IA,52406,,,2024-02-02,128.57,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.880,,SB21B,ORG,CERULEAN GENERAL,,,,,,2000 GSP DRIVE,,GREER,SC,29651,,,2024-02-02,5580.39,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.20,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVENUE,,MCLEAN,VA,22101,,,2024-02-02,27.50,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.89,,,ORG,CHARLES GROUP LLC,,,,,,8700 W BRYN MAWR AVESUITE 730S,,CHICAGO,IL,60631,,,2024-02-02,75000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.771,,SB21B,ORG,CHARTER OAK,,,,,,3737 ORVILLE PLAZA,,OMAHA,NE,68110,,,2024-02-02,480.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.684,,SB21B,ORG,CHICK-FIL-A WEST DES MOINES,,,,,,4502 UNIVERSITY AVENUE,,WEST DES MOINES,IA,50266,,,2024-02-02,1774.52,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.709,,SB21B,ORG,CHICK-FIL-A DAVENPORT,,,,,,2945 EAST 53RD ST,,DAVENPORT,IA,52807,,,2024-02-02,216.81,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.728,,SB21B,ORG,CHICK-FIL-A DAVENPORT,,,,,,2945 EAST 53RD ST,,DAVENPORT,IA,52807,,,2024-02-02,191.26,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.802,,SB21B,ORG,CHICK-FIL-A DAVENPORT,,,,,,2945 EAST 53RD ST,,DAVENPORT,IA,52807,,,2024-02-02,150.32,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.883,,SB21B,ORG,CHICK-FIL-A DAVENPORT,,,,,,2945 EAST 53RD ST,,DAVENPORT,IA,52807,,,2024-02-02,267.22,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.898,,SB21B,ORG,CHICK-FIL-A DAVENPORT,,,,,,2945 EAST 53RD ST,,DAVENPORT,IA,52807,,,2024-02-02,68.66,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.931,,SB21B,ORG,CHICK-FIL-A DAVENPORT,,,,,,2945 EAST 53RD ST,,DAVENPORT,IA,52807,,,2024-02-02,303.44,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.713,,SB21B,ORG,COMCAST,,,,,,676 IS POND RD,,MANCHESTER,NH,03109,,,2024-02-02,271.70,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.762,,SB21B,ORG,COMCAST,,,,,,676 IS POND RD,,MANCHESTER,NH,03109,,,2024-02-02,102.94,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.900,,SB21B,ORG,COMCAST,,,,,,676 IS POND RD,,MANCHESTER,NH,03109,,,2024-02-02,217.28,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.710,,SB21B,ORG,COX COMMUNICATIONS OMAHA,,,,,,11505 WEST DODGE ROAD,,OMAHA,NE,68154,,,2024-02-02,226.83,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.680,,SB21B,ORG,DELTA,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2024-02-02,1217.20,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.794,,SB21B,ORG,DELTA,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2024-02-02,420.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.813,,SB21B,ORG,DELTA,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2024-02-02,589.20,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.873,,SB21B,ORG,DELTA,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2024-02-02,465.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.877,,SB21B,ORG,DELTA,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2024-02-02,568.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.917,,SB21B,ORG,DELTA,,,,,,PO BOX 20706,,ATLANTA,GA,30320,,,2024-02-02,538.60,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.904,,SB21B,ORG,DIALPAD,,,,,,275 SACRAMENTO STREET,,SAN FRANCISCO,CA,94111,,,2024-02-02,420.00,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.736,,SB21B,ORG,DIRECTV,,,,,,2250 E IMPERIAL HWY,,EL SEGUNDO,CA,90245,,,2024-02-02,127.11,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.766,,SB21B,ORG,DODICI NIGHT SUITES,,,,,,120 S IOWA AVE,,WASHINGTON,IA,52353,,,2024-02-02,112.94,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.796,,SB21B,ORG,DOMINO'S DAVENPORT,,,,,,902 WEST KIMBERLY ROAD,,DAVENPORT,IA,52806,,,2024-02-02,127.90,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.960,,SB21B,ORG,DOMINO'S DAVENPORT,,,,,,902 WEST KIMBERLY ROAD,,DAVENPORT,IA,52806,,,2024-02-02,223.96,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.685,,SB21B,ORG,DOMINO'S EAST MOLINE,,,,,,435 AVE OF THE CITIES STE 1,,EAST MOLINE,IA,61244,,,2024-02-02,163.04,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.772,,SB21B,ORG,DOMINO'S WEST DES MOINES,,,,,,1903 EP TRUE PARKWAY,,WEST DES MOINES,IA,50265,,,2024-02-02,108.13,,FOOD/BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.778,,SB21B,ORG,DUBUQUE JET CENTER,,,,,,11000 AIRPORT ROAD,,DUBUQUE,IA,52003,,,2024-02-02,350.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.881,,SB21B,ORG,EAGLE AVIATION,,,,,,2861 AVIATION WAY,,WEST COLUMBIA,SC,29170,,,2024-02-02,465.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.795,,SB21B,ORG,ELLIOTT AVIATION,,,,,,1075 W SAM HOUSTON PKWY N,,HOUSTON,TX,77043,,,2024-02-02,602.15,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.814,,SB21B,ORG,ELLIOTT AVIATION,,,,,,1075 W SAM HOUSTON PKWY N,,HOUSTON,TX,77043,,,2024-02-02,3013.96,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.677,,SB21B,ORG,ENTERPRISE RENT-A-CAR,,,,,,600 CORPORATE PARK DRIVE,,ST. LOUIS,MO,63105,,,2024-02-02,-858.32,,CREDIT-TRAVEL,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.842,,SB21B,ORG,EVERSOURCE ENERGY,,,,,,107 SELDEN ST,,BERLIN,CT,06037,,,2024-02-02,427.01,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.970,,SB21B,ORG,EVERSOURCE ENERGY,,,,,,107 SELDEN ST,,BERLIN,CT,06037,,,2024-02-02,595.43,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.687,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,781.05,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.691,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,354.42,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.714,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,284.09,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.723,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,469.28,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.725,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,173.23,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.749,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,497.65,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.769,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,275.70,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.787,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,834.65,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.797,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,1905.50,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.799,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,1579.43,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.807,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,466.11,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.820,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,519.42,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.830,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,343.36,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.832,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,411.00,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.835,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,3498.00,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.853,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,1240.92,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.884,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,491.30,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.905,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,1640.88,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.910,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,282.43,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.952,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,1537.88,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.956,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,436.69,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.969,,SB21B,ORG,EZCATER,,,,,,40 WATER STREET,,BOSTON,MA,02109,,,2024-02-02,380.45,,FOOD/BEVERAGES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.688,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,1352.01,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.715,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,51.13,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.720,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,102.15,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.721,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,110.75,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.757,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,73.83,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.758,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,94.15,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.759,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,110.75,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.783,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,142.03,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.784,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,48.46,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.818,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,172.77,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.829,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,36.92,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.833,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,73.83,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.834,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,332.24,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.836,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,1642.34,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.849,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,11.10,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.855,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,24.74,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.864,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,37.91,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.885,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,110.75,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.897,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,72.33,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.899,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,2557.10,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.902,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,26.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.903,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,11.10,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.921,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,110.75,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.922,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,101.82,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.930,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,1027.88,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.954,,SB21B,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,,MEMPHIS,TN,38116,,,2024-02-02,332.24,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.839,,SB21B,ORG,FITSNEWS.COM,,,,,,145 COLDSTREAM DRIVE,,COLUMBIA,SC,29212,,,2024-02-02,8.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.689,,SB21B,ORG,GRABIEN,,,,,,PO BOX 7502,,ALEXANDRIA,VA,22307,,,2024-02-02,250.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
